step,rewards,qf_loss,actor_loss,observations,action
157606,[-2339.7175],5.925328327361136e+20,-78090649600.0,[0.         3.14159265 0.         0.        ],[-20.]
158406,[-2339.7175],6.641198006129813e+20,-82189279232.0,[0.         3.14159265 0.         0.        ],[-20.]
159206,[-2339.7175],6.640464763815482e+20,-81754030080.0,[0.         3.14159265 0.         0.        ],[-20.]
160006,[-2339.7175],6.707464252521919e+20,-84298825728.0,[0.         3.14159265 0.         0.        ],[-20.]
160806,[-2339.7175],6.730178579455027e+20,-87131226112.0,[0.         3.14159265 0.         0.        ],[-20.]
161606,[-2339.7175],8.224066908162653e+20,-89196544000.0,[0.         3.14159265 0.         0.        ],[-20.]
162406,[-2339.7175],7.785909589353452e+20,-89447874560.0,[0.         3.14159265 0.         0.        ],[-20.]
163206,[-2339.7175],8.84604638632484e+20,-91824250880.0,[0.         3.14159265 0.         0.        ],[-20.]
164006,[-2339.7175],8.090925725741304e+20,-95802048512.0,[0.         3.14159265 0.         0.        ],[-20.]
164806,[-2339.7175],7.736525508377009e+20,-96670171136.0,[0.         3.14159265 0.         0.        ],[-20.]
165606,[-2339.7175],1.1503890742413812e+21,-98985656320.0,[0.         3.14159265 0.         0.        ],[-20.]
166406,[-2339.7175],9.697966995086613e+20,-100953587712.0,[0.         3.14159265 0.         0.        ],[-20.]
167206,[-2339.7175],1.2106753847532695e+21,-102281592832.0,[0.         3.14159265 0.         0.        ],[-20.]
168006,[-2339.7175],1.0123809783664723e+21,-104763392000.0,[0.         3.14159265 0.         0.        ],[-20.]
168806,[-2339.7175],1.0191875358845452e+21,-107087216640.0,[0.         3.14159265 0.         0.        ],[-20.]
169606,[-2339.7175],1.3052176221433097e+21,-108949069824.0,[0.         3.14159265 0.         0.        ],[-20.]
170406,[-2339.7175],1.0182733755289331e+21,-110670315520.0,[0.         3.14159265 0.         0.        ],[-20.]
171206,[-2339.7175],1.2348467669033204e+21,-112352673792.0,[0.         3.14159265 0.         0.        ],[-20.]
172006,[-2339.7175],1.1935279291720563e+21,-116508737536.0,[0.         3.14159265 0.         0.        ],[-20.]
172806,[-2339.7175],1.7585909152435352e+21,-116450246656.0,[0.         3.14159265 0.         0.        ],[-20.]
173606,[-2339.7175],1.377443678954799e+21,-119053680640.0,[0.         3.14159265 0.         0.        ],[-20.]
174406,[-2339.7175],1.372478460365623e+21,-124519317504.0,[0.         3.14159265 0.         0.        ],[-20.]
175206,[-2339.7175],1.1954819284603817e+21,-126718558208.0,[0.         3.14159265 0.         0.        ],[-20.]
176006,[-2339.7175],1.6387529439089734e+21,-126492049408.0,[0.         3.14159265 0.         0.        ],[-20.]
176806,[-2339.7175],1.4646550413138985e+21,-129811890176.0,[0.         3.14159265 0.         0.        ],[-20.]
177606,[-2339.7175],1.4918279318781034e+21,-131153707008.0,[0.         3.14159265 0.         0.        ],[-20.]
178406,[-2339.7175],1.6648873325466044e+21,-130960744448.0,[0.         3.14159265 0.         0.        ],[-20.]
179206,[-2339.7175],1.599195717319453e+21,-138989436928.0,[0.         3.14159265 0.         0.        ],[-20.]
180006,[-2339.7175],1.811770545543433e+21,-141363855360.0,[0.         3.14159265 0.         0.        ],[-20.]
180806,[-2339.7175],1.8801647427594716e+21,-142528987136.0,[0.         3.14159265 0.         0.        ],[-20.]
181606,[-2339.7175],1.958354550640018e+21,-145807278080.0,[0.         3.14159265 0.         0.        ],[-20.]
182406,[-2339.7175],2.44993933846611e+21,-144633233408.0,[0.         3.14159265 0.         0.        ],[-20.]
183206,[-2339.7175],1.7583253436030087e+21,-151735386112.0,[0.         3.14159265 0.         0.        ],[-20.]
184006,[-2339.7175],2.0196209570208127e+21,-154585939968.0,[0.         3.14159265 0.         0.        ],[-20.]
184806,[-2339.7175],2.252250173647985e+21,-156435267584.0,[0.         3.14159265 0.         0.        ],[-20.]
185606,[-2339.7175],2.3173519580614393e+21,-159737315328.0,[0.         3.14159265 0.         0.        ],[-20.]
186406,[-2339.7175],2.631051316005838e+21,-161855307776.0,[0.         3.14159265 0.         0.        ],[-20.]
187206,[-2339.7175],2.6143564721871756e+21,-165027217408.0,[0.         3.14159265 0.         0.        ],[-20.]
188006,[-2339.7175],2.893566138285264e+21,-166450380800.0,[0.         3.14159265 0.         0.        ],[-20.]
188806,[-2339.7175],2.1515074647334742e+21,-172628410368.0,[0.         3.14159265 0.         0.        ],[-20.]
189606,[-2339.7175],2.480454322166289e+21,-176332275712.0,[0.         3.14159265 0.         0.        ],[-20.]
190406,[-2339.7175],2.6619355948754613e+21,-175588737024.0,[0.         3.14159265 0.         0.        ],[-20.]
191206,[-2339.7175],2.608844066243274e+21,-179724976128.0,[0.         3.14159265 0.         0.        ],[-20.]
192006,[-2339.7175],2.2467642263518944e+21,-179644628992.0,[0.         3.14159265 0.         0.        ],[-20.]
192806,[-2339.7175],2.937060214636548e+21,-185244909568.0,[0.         3.14159265 0.         0.        ],[-20.]
193606,[-2339.7175],3.2921234463084847e+21,-185639813120.0,[0.         3.14159265 0.         0.        ],[-20.]
194406,[-2339.7175],2.789249823066435e+21,-195905601536.0,[0.         3.14159265 0.         0.        ],[-20.]
195206,[-2339.7175],3.19508973316209e+21,-195727523840.0,[0.         3.14159265 0.         0.        ],[-20.]
196006,[-2339.7175],2.423592999171016e+21,-198617464832.0,[0.         3.14159265 0.         0.        ],[-20.]
196806,[-2339.7175],4.1726717490515914e+21,-198999670784.0,[0.         3.14159265 0.         0.        ],[-20.]
197606,[-2339.7175],2.7654522396854557e+21,-206185152512.0,[0.         3.14159265 0.         0.        ],[-20.]
198406,[-2339.7175],4.309369508541168e+21,-207097069568.0,[0.         3.14159265 0.         0.        ],[-20.]
199206,[-2339.7175],4.344433409339968e+21,-213728182272.0,[0.         3.14159265 0.         0.        ],[-20.]
200006,[-2339.7175],4.0733794806920705e+21,-214817112064.0,[0.         3.14159265 0.         0.        ],[-20.]
200806,[-2339.7175],4.0185298593553486e+21,-218087456768.0,[0.         3.14159265 0.         0.        ],[-20.]
201606,[-2339.7175],3.4928345264765754e+21,-226783019008.0,[0.         3.14159265 0.         0.        ],[-20.]
202406,[-2339.7175],4.3501090707703616e+21,-222672715776.0,[0.         3.14159265 0.         0.        ],[-20.]
203206,[-2339.7175],3.126664573698613e+21,-237208256512.0,[0.         3.14159265 0.         0.        ],[-20.]
204006,[-2339.7175],5.433402673338247e+21,-230033637376.0,[0.         3.14159265 0.         0.        ],[-20.]
204806,[-2339.7175],4.140196292138623e+21,-239677718528.0,[0.         3.14159265 0.         0.        ],[-20.]
205606,[-2339.7175],4.716426797911097e+21,-243107233792.0,[0.         3.14159265 0.         0.        ],[-20.]
206406,[-2339.7175],4.14696098025391e+21,-250743996416.0,[0.         3.14159265 0.         0.        ],[-20.]
207206,[-2339.7175],6.041668409160114e+21,-251515043840.0,[0.         3.14159265 0.         0.        ],[-20.]
208006,[-2339.7175],5.163342069883162e+21,-259385032704.0,[0.         3.14159265 0.         0.        ],[-20.]
208806,[-2339.7175],5.514286196745914e+21,-254818402304.0,[0.         3.14159265 0.         0.        ],[-20.]
209606,[-2339.7175],5.078473423755225e+21,-261850333184.0,[0.         3.14159265 0.         0.        ],[-20.]
210406,[-2339.7175],5.103660367621248e+21,-269649018880.0,[0.         3.14159265 0.         0.        ],[-20.]
211206,[-2339.7175],6.566312433000873e+21,-272377331712.0,[0.         3.14159265 0.         0.        ],[-20.]
212006,[-2339.7175],5.652685753944684e+21,-279375577088.0,[0.         3.14159265 0.         0.        ],[-20.]
212806,[-2339.7175],6.052945985577004e+21,-275257688064.0,[0.         3.14159265 0.         0.        ],[-20.]
213606,[-2339.7175],8.537610047494977e+21,-282641301504.0,[0.         3.14159265 0.         0.        ],[-20.]
214406,[-2339.7175],5.438873420985595e+21,-288269303808.0,[0.         3.14159265 0.         0.        ],[-20.]
215206,[-2339.7175],7.98117342503475e+21,-292563451904.0,[0.         3.14159265 0.         0.        ],[-20.]
216006,[-2339.7175],4.7118891398115445e+21,-298166943744.0,[0.         3.14159265 0.         0.        ],[-20.]
216806,[-2339.7175],6.99846377949451e+21,-301884047360.0,[0.         3.14159265 0.         0.        ],[-20.]
217606,[-2339.7175],7.905032192034704e+21,-311982227456.0,[0.         3.14159265 0.         0.        ],[-20.]
218406,[-2339.7175],7.775204110826727e+21,-311111712768.0,[0.         3.14159265 0.         0.        ],[-20.]
219206,[-2339.7175],7.562399458284263e+21,-313939460096.0,[0.         3.14159265 0.         0.        ],[-20.]
220006,[-2339.7175],8.057931651183746e+21,-321306722304.0,[0.         3.14159265 0.         0.        ],[-20.]
220806,[-2339.7175],6.207069297924783e+21,-322309128192.0,[0.         3.14159265 0.         0.        ],[-20.]
221606,[-2339.7175],8.188711680762958e+21,-327914029056.0,[0.         3.14159265 0.         0.        ],[-20.]
222406,[-2339.7175],8.118106497604857e+21,-331296571392.0,[0.         3.14159265 0.         0.        ],[-20.]
223206,[-2339.7175],6.863367612622417e+21,-340636991488.0,[0.         3.14159265 0.         0.        ],[-20.]
224006,[-2339.7175],8.312593884562898e+21,-342982852608.0,[0.         3.14159265 0.         0.        ],[-20.]
224806,[-2339.7175],8.652754705067866e+21,-342870654976.0,[0.         3.14159265 0.         0.        ],[-20.]
225606,[-2339.7175],8.684667212027413e+21,-354917318656.0,[0.         3.14159265 0.         0.        ],[-20.]
226406,[-2339.7175],9.823006061040834e+21,-353706639360.0,[0.         3.14159265 0.         0.        ],[-20.]
227206,[-2339.7175],1.2332840741276182e+22,-357537742848.0,[0.         3.14159265 0.         0.        ],[-20.]
228006,[-2339.7175],8.236552293704607e+21,-369040359424.0,[0.         3.14159265 0.         0.        ],[-20.]
228806,[-2339.7175],9.430899033583915e+21,-372641103872.0,[0.         3.14159265 0.         0.        ],[-20.]
229606,[-2339.7175],1.1481148127245544e+22,-371937050624.0,[0.         3.14159265 0.         0.        ],[-20.]
230406,[-2339.7175],8.555997118873624e+21,-386795307008.0,[0.         3.14159265 0.         0.        ],[-20.]
231206,[-2339.7175],1.1266378216415687e+22,-389436997632.0,[0.         3.14159265 0.         0.        ],[-20.]
232006,[-2339.7175],1.202650927232216e+22,-388680220672.0,[0.         3.14159265 0.         0.        ],[-20.]
232806,[-2339.7175],1.0937058123163753e+22,-397516603392.0,[0.         3.14159265 0.         0.        ],[-20.]
233606,[-2339.7175],1.4041086479235295e+22,-396637863936.0,[0.         3.14159265 0.         0.        ],[-20.]
234406,[-2339.7175],1.2988268735345826e+22,-406043885568.0,[0.         3.14159265 0.         0.        ],[-20.]
235206,[-2339.7175],1.201438558212528e+22,-410568818688.0,[0.         3.14159265 0.         0.        ],[-20.]
236006,[-2339.7175],1.307056526313658e+22,-419365748736.0,[0.         3.14159265 0.         0.        ],[-20.]
236806,[-2339.7175],1.2424346004405002e+22,-427402854400.0,[0.         3.14159265 0.         0.        ],[-20.]
237606,[-2339.7175],1.3506788426643315e+22,-429698547712.0,[0.         3.14159265 0.         0.        ],[-20.]
238406,[-2339.7175],1.5248692942317489e+22,-435634569216.0,[0.         3.14159265 0.         0.        ],[-20.]
239206,[-2339.7175],1.2948588644928972e+22,-437545795584.0,[0.         3.14159265 0.         0.        ],[-20.]
240006,[-2339.7175],1.4704176222171004e+22,-450011627520.0,[0.         3.14159265 0.         0.        ],[-20.]
240806,[-2339.7175],1.1850573901079119e+22,-452095901696.0,[0.         3.14159265 0.         0.        ],[-20.]
241606,[-2339.7175],1.434964160050533e+22,-462968127488.0,[0.         3.14159265 0.         0.        ],[-20.]
242406,[-2339.7175],1.5155594530820486e+22,-462076936192.0,[0.         3.14159265 0.         0.        ],[-20.]
243206,[-2339.7175],1.5965693024592636e+22,-477231120384.0,[0.         3.14159265 0.         0.        ],[-20.]
244006,[-2339.7175],2.1352887639854155e+22,-475951759360.0,[0.         3.14159265 0.         0.        ],[-20.]
244806,[-2339.7175],1.973625074781529e+22,-486823755776.0,[0.         3.14159265 0.         0.        ],[-20.]
245606,[-2339.7175],1.391339254130074e+22,-493212106752.0,[0.         3.14159265 0.         0.        ],[-20.]
246406,[-2339.7175],1.6782303723425964e+22,-493154729984.0,[0.         3.14159265 0.         0.        ],[-20.]
247206,[-2339.7175],1.7774766476909227e+22,-511104057344.0,[0.         3.14159265 0.         0.        ],[-20.]
248006,[-2339.7175],1.6008909566616883e+22,-514078605312.0,[0.         3.14159265 0.         0.        ],[-20.]
248806,[-2339.7175],1.8350607984263887e+22,-519555252224.0,[0.         3.14159265 0.         0.        ],[-20.]
249606,[-2339.7175],1.635461037761347e+22,-525543538688.0,[0.         3.14159265 0.         0.        ],[-20.]
250406,[-2339.7175],2.2398337494753246e+22,-518433505280.0,[0.         3.14159265 0.         0.        ],[-20.]
251206,[-2339.7175],1.9810235882493734e+22,-541460398080.0,[0.         3.14159265 0.         0.        ],[-20.]
252006,[-2339.7175],2.758149427709693e+22,-545036926976.0,[0.         3.14159265 0.         0.        ],[-20.]
252806,[-2339.7175],1.769309820126649e+22,-552896757760.0,[0.         3.14159265 0.         0.        ],[-20.]
253606,[-2339.7175],1.8633409271064804e+22,-560050470912.0,[0.         3.14159265 0.         0.        ],[-20.]
254406,[-2339.7175],2.020461159826294e+22,-552491417600.0,[0.         3.14159265 0.         0.        ],[-20.]
255206,[-2339.7175],2.1491231465007535e+22,-578752872448.0,[0.         3.14159265 0.         0.        ],[-20.]
256006,[-2339.7175],2.4832287647167307e+22,-593284300800.0,[0.         3.14159265 0.         0.        ],[-20.]
256806,[-2339.7175],1.8465352947369847e+22,-586751016960.0,[0.         3.14159265 0.         0.        ],[-20.]
257606,[-2339.7175],2.1077949638002627e+22,-592809295872.0,[0.         3.14159265 0.         0.        ],[-20.]
258406,[-2339.7175],2.808027243942784e+22,-591160279040.0,[0.         3.14159265 0.         0.        ],[-20.]
259206,[-2339.7175],2.7445512589948106e+22,-594528829440.0,[0.         3.14159265 0.         0.        ],[-20.]
260006,[-2339.7175],3.2939944667736758e+22,-609570127872.0,[0.         3.14159265 0.         0.        ],[-20.]
260806,[-2339.7175],2.8121057037653308e+22,-616008908800.0,[0.         3.14159265 0.         0.        ],[-20.]
261606,[-2339.7175],2.815801357619551e+22,-615754760192.0,[0.         3.14159265 0.         0.        ],[-20.]
262406,[-2339.7175],2.178055171226907e+22,-646289686528.0,[0.         3.14159265 0.         0.        ],[-20.]
263206,[-2339.7175],3.2502591100723554e+22,-638593728512.0,[0.         3.14159265 0.         0.        ],[-20.]
264006,[-2339.7175],3.049186447149182e+22,-645672140800.0,[0.         3.14159265 0.         0.        ],[-20.]
264806,[-2339.7175],3.189936095223504e+22,-649702670336.0,[0.         3.14159265 0.         0.        ],[-20.]
265606,[-2339.7175],2.6738242534667893e+22,-663608360960.0,[0.         3.14159265 0.         0.        ],[-20.]
266406,[-2339.7175],3.4257950120284497e+22,-663345954816.0,[0.         3.14159265 0.         0.        ],[-20.]
267206,[-2339.7175],2.664059323574743e+22,-686141014016.0,[0.         3.14159265 0.         0.        ],[-20.]
268006,[-2339.7175],3.615766527050136e+22,-674132787200.0,[0.         3.14159265 0.         0.        ],[-20.]
268806,[-2339.7175],3.981744570188977e+22,-675861561344.0,[0.         3.14159265 0.         0.        ],[-20.]
269606,[-2339.7175],3.6561847574459167e+22,-698065485824.0,[0.         3.14159265 0.         0.        ],[-20.]
270406,[-2339.7175],3.0045636561412884e+22,-705828880384.0,[0.         3.14159265 0.         0.        ],[-20.]
271206,[-2339.7175],3.0200161820027407e+22,-703995314176.0,[0.         3.14159265 0.         0.        ],[-20.]
272006,[-2339.7175],4.161629598305223e+22,-714247110656.0,[0.         3.14159265 0.         0.        ],[-20.]
272806,[-2339.7175],3.933928952225259e+22,-725428142080.0,[0.         3.14159265 0.         0.        ],[-20.]
